id_del_portafolio,referencia_del_proceso,entidad,departamento_entidad,ciudad_entidad,modalidad_de_contratacion,tipo_de_contrato,estado_del_procedimiento,precio_base,valor_total_adjudicacion,proveedores_unicos_con,duracion,unidad_de_duracion,fecha_de_publicacion_del
CO1.BDOS.2821035,LP 002-2022 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPIO DE RICAURTE,Cundinamarca,Ricaurte,Licitación pública Obra Publica,Obra,Seleccionado,464294040,446419020,35,4,Mes(es),2022-03-30T00:00:00.000
CO1.BDOS.2846651,LP-003-2022 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Licitación pública Obra Publica,Obra,Seleccionado,820321646,820135167,2,6,Mes(es),2022-03-30T00:00:00.000
CO1.BDOS.2875115,MC-015-2022,ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Mínima cuantía,Obra,Seleccionado,45000000,44979419,5,1,Mes(es),2022-03-23T00:00:00.000
CO1.BDOS.2854148,SA-MC-007-2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,239997176,239767592,2,60,día(s),2022-03-23T00:00:00.000
CO1.BDOS.2854148,SA-MC-007-2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,239997176,239997176,2,60,día(s),2022-03-23T00:00:00.000
CO1.BDOS.2859523,SAMC-003-2022 (Presentación de oferta),ALCALDÍA MUNICIPAL DE MADRID CUNDINAMARCA,Cundinamarca,Madrid,Seleccion Abreviada Menor Cuantia Sin Manifestacion Interes,Obra,Seleccionado,1138686130,1135526403,3,4,Mes(es),2022-03-23T00:00:00.000
CO1.BDOS.2873452,IMC-08-SP-2022,ALCALDIA MUNICIPIO DE ANOLAIMA,Cundinamarca,Anolaima,Mínima cuantía,Obra,Seleccionado,11175070,9421030,6,30,día(s),2022-03-22T00:00:00.000
CO1.BDOS.2840732,SIOP-LPO-0001 (Fase de Selección (Presentación de ofertas)),ALCALDÍA MUNICIPAL COTA,Cundinamarca,Cota,Licitación pública Obra Publica,Obra,Seleccionado,27037084166,27029500000,1,0,día(s),2022-03-18T00:00:00.000
CO1.BDOS.2847163,SA-MC-006-2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000,96179638,5,3,Mes(es),2022-03-18T00:00:00.000
CO1.BDOS.2848396,LP-005-2022 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Licitación pública Obra Publica,Obra,Seleccionado,6934581975,6929060346,1,6,Mes(es),2022-03-18T00:00:00.000
CO1.BDOS.2845119,LIC 003 MT 2022 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE TOCANCIPA,Cundinamarca,Tocancipá,Licitación pública Obra Publica,Obra,Seleccionado,16457550577,16376116616,1,18,Mes(es),2022-03-16T00:00:00.000
CO1.BDOS.2846638,SA-MC-005-2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,150000000,144085569,7,3,Mes(es),2022-03-16T00:00:00.000
CO1.BDOS.2846216,SA-MC-004-2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000,96051843,8,3,Mes(es),2022-03-16T00:00:00.000
CO1.BDOS.2866302,MC-002-2022,CONCEJO MUNICIPAL CHIA,Cundinamarca,Chía,Mínima cuantía,Obra,Seleccionado,20000000,13200000,10,30,día(s),2022-03-15T00:00:00.000
CO1.BDOS.2473902,FACATATIVA-SA-034-21 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE FACATATIVA,Cundinamarca,Facatativá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,158000000,146922582,1,3,Mes(es),2022-03-08T00:00:00.000
CO1.BDOS.2828167,SA-MC-003-2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000,96101003,4,3,Mes(es),2022-03-08T00:00:00.000
CO1.BDOS.2815001,LP 2022-0490 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL FUSAGASUGA,Cundinamarca,Fusagasugá,Licitación pública Obra Publica,Obra,Seleccionado,539438539,533343275,4,4,Mes(es),2022-03-08T00:00:00.000
CO1.BDOS.2474002,FACATATIVA-SA-036-21 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE FACATATIVA,Cundinamarca,Facatativá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,262700000,243571457,1,3,Mes(es),2022-03-08T00:00:00.000
CO1.BDOS.2473903,FACATATIVA-SA-035-21 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE FACATATIVA,Cundinamarca,Facatativá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,306400000,283965743,1,3,Mes(es),2022-03-08T00:00:00.000
CO1.BDOS.2473719,FACATATIVA-SA-032-21 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE FACATATIVA,Cundinamarca,Facatativá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,142500000,132531438,1,3,Mes(es),2022-03-07T00:00:00.000
CO1.BDOS.2473373,FACATATIVA-SA-031-21 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE FACATATIVA,Cundinamarca,Facatativá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,137500000,127597302,1,3,Mes(es),2022-03-07T00:00:00.000
CO1.BDOS.2473566,FACATATIVA-SA-033-21 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE FACATATIVA,Cundinamarca,Facatativá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,146600000,136342198,1,3,Mes(es),2022-03-07T00:00:00.000
CO1.BDOS.2392169,SAMC-038-2021 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,198581616,198580248,3,20,día(s),2022-03-04T00:00:00.000
CO1.BDOS.2472955,LPO-13-2021 (Fase de Selección (Presentación de ofertas)),ALCALDÍA MUNICIPAL COTA,Cundinamarca,Cota,Licitación pública Obra Publica,Obra,Seleccionado,1333033690,1271205500,2,4,Mes(es),2022-03-03T00:00:00.000
CO1.BDOS.2817701,LIC 001 MT 2022 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE TOCANCIPA,Cundinamarca,Tocancipá,Licitación pública Obra Publica,Obra,Seleccionado,605000000,557212089,63,4,Mes(es),2022-03-01T00:00:00.000
CO1.BDOS.2471122,licitación 008 de 2021 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPIO DE CAJICA,Cundinamarca,Cajicá,Licitación pública Obra Publica,Obra,Seleccionado,587962262,587708029,2,7,Mes(es),2022-03-01T00:00:00.000
CO1.BDOS.2846017,SMC 2022 - 069,IDERF,Cundinamarca,Fusagasugá,Mínima cuantía,Obra,Seleccionado,27997583,23545860,2,1,Mes(es),2022-02-28T00:00:00.000
CO1.BDOS.2822306,SA-MC-001-2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,138000000,132895873,7,3,Mes(es),2022-02-23T00:00:00.000
CO1.BDOS.2822306,SA-MC-001-2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,138000000,133031655,7,3,Mes(es),2022-02-23T00:00:00.000
CO1.BDOS.2468677,FACATATIVA-SA-029-21 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE FACATATIVA,Cundinamarca,Facatativá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,160000000,154000106,3,3,Mes(es),2022-02-22T00:00:00.000
CO1.BDOS.2826642,SAMC 002-2022 (Presentación de oferta),ALCALDIA MUNICIPIO DE RICAURTE,Cundinamarca,Ricaurte,Seleccion Abreviada Menor Cuantia Sin Manifestacion Interes,Obra,Seleccionado,793798734,793727825,1,5,Mes(es),2022-02-22T00:00:00.000
CO1.BDOS.2830414,MC-042 CENAC TOLEMAIDA-2022,CENAC TOLEMAIDA,Cundinamarca,Nilo,Mínima cuantía,Obra,Seleccionado,34494696,34494696,6,10,Mes(es),2022-02-18T00:00:00.000
CO1.BDOS.2368031,LP-017-2021 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Licitación pública Obra Publica,Obra,Seleccionado,474999830,450354745,33,3,Mes(es),2022-02-17T00:00:00.000
CO1.BDOS.2831612,SOP-MIC-004-2022,MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Mínima cuantía,Obra,Seleccionado,12370500,12300000,3,10,Mes(es),2022-02-17T00:00:00.000
CO1.BDOS.2473132,SAMC 029 - 2021 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE CAJICA,Cundinamarca,Cajicá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,116687497,112307025,7,30,día(s),2022-02-11T00:00:00.000
CO1.BDOS.2348718,LIC 011 MT 2021 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE TOCANCIPA,Cundinamarca,Tocancipá,Licitación pública Obra Publica,Obra,Seleccionado,14930618509,14930608712,1,18,Mes(es),2022-02-10T00:00:00.000
CO1.BDOS.2561094,LP-001-2022 (Fase de Selección (Presentación de ofertas)),CUNDINAMARCA-ALCALDIA MUNICIPIO MOSQUERA,Cundinamarca,Mosquera,Licitación pública Obra Publica,Obra,Seleccionado,68340789147,68329645268,1,350,día(s),2022-02-03T00:00:00.000
CO1.BDOS.2439652,FACATATIVA-LP-007-21 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE FACATATIVA,Cundinamarca,Facatativá,Licitación pública Obra Publica,Obra,Seleccionado,2070000000,2021462363,3,7,Mes(es),2022-02-02T00:00:00.000
CO1.BDOS.2435720,LP-021-2021 (Fase de Selección (Presentación de ofertas)),ALCALDÍA MUNICIPAL DE MADRID CUNDINAMARCA,Cundinamarca,Madrid,Licitación pública Obra Publica,Obra,Seleccionado,2070000000,2069902788,1,7,Mes(es),2022-01-19T00:00:00.000
CO1.BDOS.2474250,SAMC-007-2021 (Presentación de oferta),MUNICIPIO DE LA CALERA CUNDINAMARCA,Cundinamarca,La Calera,Seleccion Abreviada Menor Cuantia Sin Manifestacion Interes,Obra,Seleccionado,381247213,380327029,1,0,día(s),2021-12-31T00:00:00.000
CO1.BDOS.2427316,LP-OBRA 007-2021 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE LA CALERA CUNDINAMARCA,Cundinamarca,La Calera,Licitación pública Obra Publica,Obra,Seleccionado,1125000000,1091480196,1,6,Mes(es),2021-12-30T00:00:00.000
CO1.BDOS.2423511,LP-019-2021 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Licitación pública Obra Publica,Obra,Seleccionado,3511282702,3371434797,62,6,Mes(es),2021-12-30T00:00:00.000
CO1.BDOS.2472306,MC-072-2021,ALCALDÍA MUNICIPAL COTA,Cundinamarca,Cota,Mínima cuantía,Obra,Seleccionado,40793877,36955490,3,3,Mes(es),2021-12-30T00:00:00.000
CO1.BDOS.2326444,LIC 008 MT 2021 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE TOCANCIPA,Cundinamarca,Tocancipá,Licitación pública Obra Publica,Obra,Seleccionado,484713094,484449894,1,0,día(s),2021-12-29T00:00:00.000
CO1.BDOS.2438266,LP-030-2021 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE FUNZA - ALCALDÍA DE FUNZA,Cundinamarca,Funza,Licitación pública Obra Publica,Obra,Seleccionado,4716694257,4712602855,1,10,Mes(es),2021-12-27T00:00:00.000
CO1.BDOS.2463606,SAMC-025-2021 (Presentación de oferta),ALCALDÍA MUNICIPAL COTA,Cundinamarca,Cota,Seleccion Abreviada Menor Cuantia Sin Manifestacion Interes,Obra,Seleccionado,420000000,419670364,1,0,día(s),2021-12-24T00:00:00.000
CO1.BDOS.2426966,SA 2021-0915 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL FUSAGASUGA,Cundinamarca,Fusagasugá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,158414189,154149191,1,1,Mes(es),2021-12-20T00:00:00.000
CO1.BDOS.2451283,IMC-0061-2021,ALCALDIA MUNICIPIO DE ANOLAIMA,Cundinamarca,Anolaima,Mínima cuantía,Obra,Seleccionado,24572221,19909818,3,60,día(s),2021-12-17T00:00:00.000
CO1.BDOS.2334680,SAMC-013-2021 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDÍA MUNICIPAL COTA,Cundinamarca,Cota,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,322913623,313554195,1,0,día(s),2021-12-16T00:00:00.000
CO1.BDOS.2420457,SA-AMS-2021-0021 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDÍA MUNICIPAL DE SOPO,Cundinamarca,Sopó,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,237973472,235760322,1,4,Mes(es),2021-12-15T00:00:00.000
CO1.BDOS.2408590,SAMC-041-2021 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,286587080,286534873,1,3,Mes(es),2021-12-10T00:00:00.000
CO1.BDOS.2403647,LP-016-2021 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Licitación pública Obra Publica,Obra,Seleccionado,806256106,806113000,3,6,Mes(es),2021-12-10T00:00:00.000
CO1.BDOS.2406589,SAMC-FPS-004-2021 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),FONDO DE PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA ENTIDAD,Cundinamarca,No Definido,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,107373264,105078261,7,6,día(s),2021-12-10T00:00:00.000
CO1.BDOS.2408590,SAMC-041-2021 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,286587080,286534873,1,3,Mes(es),2021-12-10T00:00:00.000
CO1.BDOS.2403841,LP-029-2021 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE FUNZA - ALCALDÍA DE FUNZA,Cundinamarca,Funza,Licitación pública Obra Publica,Obra,Seleccionado,994429610,994426691,1,10,Mes(es),2021-12-09T00:00:00.000
CO1.BDOS.2400787,SA 2021-0877 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL FUSAGASUGA,Cundinamarca,Fusagasugá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,211836505,206296165,2,40,día(s),2021-12-06T00:00:00.000
CO1.BDOS.2393859,LPO-010-2021 (Fase de Selección (Presentación de ofertas)),ALCALDÍA MUNICIPAL COTA,Cundinamarca,Cota,Licitación pública Obra Publica,Obra,Seleccionado,5417678926,5146794187,44,0,día(s),2021-12-05T00:00:00.000
CO1.BDOS.2429703,MC-57-2021,ALCALDIA MUNICIPAL DE VILLETA,Cundinamarca,Villeta,Mínima cuantía,Obra,Seleccionado,25430065,20541597,2,15,día(s),2021-12-05T00:00:00.000
CO1.BDOS.2424804,IA 001-2021,EPUXUA E.I.C.E.,Cundinamarca,Soacha,Contratación régimen especial (con ofertas),Obra,Seleccionado,21396602878,21289991965,1,12,Mes(es),2021-12-02T00:00:00.000
CO1.BDOS.2391118,SA-MC-014-2021 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,39999981,39999980,1,25,día(s),2021-12-02T00:00:00.000
CO1.BDOS.2401516,SAMC 06 - 2021 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),INSTITUTO MUNICIPAL DE CULTURA Y TURISMO DE CAJICA,Cundinamarca,Cajicá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,84800470,77061780,2,15,día(s),2021-12-02T00:00:00.000
CO1.BDOS.2375981,LPO-009-2021 (Fase de Selección (Presentación de ofertas)),ALCALDÍA MUNICIPAL COTA,Cundinamarca,Cota,Licitación pública Obra Publica,Obra,Seleccionado,2106136601,2104060774,1,0,día(s),2021-12-02T00:00:00.000
CO1.BDOS.2421431,SOP-MIC-045-2021,MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Mínima cuantía,Obra,Seleccionado,20000000,19999999,2,15,día(s),2021-12-01T00:00:00.000
CO1.BDOS.2421719,SOP-MIC-046-2021,MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Mínima cuantía,Obra,Seleccionado,13948489,13948488,2,15,día(s),2021-12-01T00:00:00.000
CO1.BDOS.2345799,LP-014-2021 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Licitación pública Obra Publica,Obra,Seleccionado,930069930,930048979,1,7,Mes(es),2021-11-30T00:00:00.000
CO1.BDOS.2203198,LP-004-2021 (Fase de Selección (Presentación de ofertas)),ALCALDÍA MUNICIPAL COTA,Cundinamarca,Cota,Licitación pública Obra Publica,Obra,Seleccionado,2070000000,2040903440,1,5,Mes(es),2021-11-30T00:00:00.000
CO1.BDOS.2418788,MC-058-2021,ALCALDÍA MUNICIPAL COTA,Cundinamarca,Cota,Mínima cuantía,Obra,Seleccionado,40831711,39810918,1,0,día(s),2021-11-30T00:00:00.000
CO1.BDOS.2367770,LP-024-2021 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE SOACHA..,Cundinamarca,Soacha,Licitación pública Obra Publica,Obra,Seleccionado,122433862460,119314324301,3,20,Mes(es),2021-11-29T00:00:00.000
CO1.BDOS.2315566,LPO-006-2021 (Fase de Selección (Presentación de ofertas)),ALCALDÍA MUNICIPAL COTA,Cundinamarca,Cota,Licitación pública Obra Publica,Obra,Seleccionado,564094894,550038792,3,0,día(s),2021-11-29T00:00:00.000
CO1.BDOS.2348601,LP-AMS-2021-0013 (Fase de Selección (Presentación de ofertas)),ALCALDÍA MUNICIPAL DE SOPO,Cundinamarca,Sopó,Licitación pública Obra Publica,Obra,Seleccionado,1503615101,1499146984,1,10,Mes(es),2021-11-29T00:00:00.000
CO1.BDOS.2346994,LP-018-2021 (Fase de Selección (Presentación de ofertas)),CUNDINAMARCA-ALCALDIA MUNICIPIO MOSQUERA,Cundinamarca,Mosquera,Licitación pública Obra Publica,Obra,Seleccionado,2573811324,2562234784,1,6,Mes(es),2021-11-25T00:00:00.000
CO1.BDOS.2347922,LP-020-2021 (Fase de Selección (Presentación de ofertas)),CUNDINAMARCA-ALCALDIA MUNICIPIO MOSQUERA,Cundinamarca,Mosquera,Licitación pública Obra Publica,Obra,Seleccionado,12649803827,12595240778,2,14,Mes(es),2021-11-25T00:00:00.000
CO1.BDOS.2366566,SAMC 026-2021 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,105600000,101734654,1,25,día(s),2021-11-25T00:00:00.000
CO1.BDOS.2346499,LP-019-2021 (Fase de Selección (Presentación de ofertas)),CUNDINAMARCA-ALCALDIA MUNICIPIO MOSQUERA,Cundinamarca,Mosquera,Licitación pública Obra Publica,Obra,Seleccionado,27286693334,27252795610,1,14,Mes(es),2021-11-24T00:00:00.000
CO1.BDOS.2333115,LP-027-2021 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE FUNZA - ALCALDÍA DE FUNZA,Cundinamarca,Funza,Licitación pública Obra Publica,Obra,Seleccionado,15773798028,15600250792,1,15,Mes(es),2021-11-23T00:00:00.000
CO1.BDOS.2368876,LP-004-2021 (Fase de Selección (Presentación de ofertas)),INSTITUTO MUNICIPAL DE RECREACION Y DEPORTE DE COTA CUNDINAMARCA,Cundinamarca,Cota,Licitación pública Obra Publica,Obra,Seleccionado,1600791815,1599125967,1,6,Mes(es),2021-11-23T00:00:00.000
CO1.BDOS.2368225,SAMC-036-2021 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,53921751,53921751,1,1,Mes(es),2021-11-23T00:00:00.000
CO1.BDOS.2330158,LP-017-2021 (Fase de Selección (Presentación de ofertas)),CUNDINAMARCA-ALCALDIA MUNICIPIO MOSQUERA,Cundinamarca,Mosquera,Licitación pública Obra Publica,Obra,Seleccionado,999993440,999421973,1,4,Mes(es),2021-11-22T00:00:00.000
CO1.BDOS.2392035,IMC-0047-2021,ALCALDIA MUNICIPIO DE ANOLAIMA,Cundinamarca,Anolaima,Mínima cuantía,Obra,Seleccionado,17000000,13435884,4,20,día(s),2021-11-18T00:00:00.000
CO1.BDOS.2348237,LP 010-2021 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPIO DE RICAURTE,Cundinamarca,Ricaurte,Licitación pública Obra Publica,Obra,Seleccionado,2260756966,2255985866,1,5,Mes(es),2021-11-17T00:00:00.000
CO1.BDOS.2389651,157-CENACINTELIGENCIA-2021,CENTRAL ADMINISTRATIVA Y CONTABLE ESPECIALIZADA INTELIGENCIA,Cundinamarca,No Definido,Mínima cuantía,Obra,Seleccionado,15000000,12804750,3,15,día(s),2021-11-17T00:00:00.000
CO1.BDOS.2388435,MC 072-2021,ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Mínima cuantía,Obra,Seleccionado,40000000,39949931,4,30,día(s),2021-11-17T00:00:00.000
CO1.BDOS.2341532,LP 09 DE 2021 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE VILLETA,Cundinamarca,Villeta,Licitación pública Obra Publica,Obra,Seleccionado,2561700178,2433605849,70,180,día(s),2021-11-16T00:00:00.000
CO1.BDOS.2387458,SOP - MIC- 035  2021,MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Mínima cuantía,Obra,Seleccionado,19999799,19999799,1,1,Mes(es),2021-11-16T00:00:00.000
CO1.BDOS.2387769,SOP-MIC-034-2021,MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Mínima cuantía,Obra,Seleccionado,23075617,23075593,1,30,día(s),2021-11-16T00:00:00.000
CO1.BDOS.2347879,SAMC 11 DE 2021 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE VILLETA,Cundinamarca,Villeta,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000,96281392,7,30,día(s),2021-11-11T00:00:00.000
