id_del_portafolio,referencia_del_proceso,entidad,departamento_entidad,ciudad_entidad,modalidad_de_contratacion,tipo_de_contrato,estado_del_procedimiento,precio_base,valor_total_adjudicacion,proveedores_unicos_con,duracion,unidad_de_duracion,fecha_de_publicacion_del,sobrecosto_pesos,ratio_sobrecosto,tiene_sobrecosto,duracion_dias_prevista
CO1.BDOS.8886102,SAMC 007-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE APULO,Cundinamarca,Apulo,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,237098239.0,236966279.0,3,3,Mes(es),2025-10-25,-131960.0,-0.000556562547898131,0,90.0
CO1.BDOS.8886620,SAMC 008-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE APULO,Cundinamarca,Apulo,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,360930929.0,360758939.0,2,3,Mes(es),2025-10-25,-171990.0,-0.0004765177660903646,0,90.0
CO1.BDOS.8859290,SA-036-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),CUNDINAMARCA-ALCALDIA MUNICIPIO MOSQUERA,Cundinamarca,Mosquera,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,367790733.0,364732529.0,1,2,Mes(es),2025-10-24,-3058204.0,-0.008315065404325998,0,60.0
CO1.BDOS.8918657,SAMC-040-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE CAJICA,Cundinamarca,Cajicá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,224395761.0,224029729.0,1,1,Mes(es),2025-10-24,-366032.0,-0.0016311894590557796,0,30.0
CO1.BDOS.8894028,SAMC 021-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE NOCAIMA,Cundinamarca,Nocaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,332843161.0,332820500.0,2,45,día(s),2025-10-24,-22661.0,-6.808311738152253e-05,0,45.0
CO1.BDOS.8887091,SAMC-011-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL TAUSA,Cundinamarca,Tausa,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,165000000.0,164724897.0,2,2,Mes(es),2025-10-24,-275103.0,-0.0016672909090909092,0,60.0
CO1.BDOS.8905873,SA-MC-016-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE TENJO,Cundinamarca,Tenjo,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,348384367.0,347077796.0,1,45,día(s),2025-10-23,-1306571.0,-0.0037503720710866453,0,45.0
CO1.BDOS.8876359,SAMC-010-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE ALBAN,Cundinamarca,Albán,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,328905629.0,328661359.0,1,60,día(s),2025-10-23,-244270.0,-0.0007426750364311947,0,60.0
CO1.BDOS.8867602,SA-MC-009-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO MANTA CUNDINAMARCA,Cundinamarca,Manta,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,127000000.0,126555550.0,2,2,Mes(es),2025-10-23,-444450.0,-0.0034996062992125984,0,60.0
CO1.BDOS.8722949,. FACATATIVA-SA-017-25 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE FACATATIVA,Cundinamarca,Facatativá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,232751926.0,232751926.0,2,3,Mes(es),2025-10-23,0.0,0.0,0,90.0
CO1.BDOS.8887831,SAMC-012-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE SAN FRANCISCO,Cundinamarca,San Francisco,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,312200000.0,312199908.0,2,50,día(s),2025-10-23,-92.0,-2.946828955797566e-07,0,50.0
CO1.BDOS.8890134,SAMC-CMC-CTDPE-003-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),SENA REGIONAL CUNDINAMARCA Grupo Administrativo CTDPE,Cundinamarca,Girardot,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,258892160.0,247796042.0,4,0,día(s),2025-10-22,-11096118.0,-0.042860000086522514,0,0.0
CO1.BDOS.8886151,SAMC-035-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE CAJICA,Cundinamarca,Cajicá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,111084558.0,110847821.0,1,2,Mes(es),2025-10-22,-236737.0,-0.002131142296123643,0,60.0
CO1.BDOS.8852725,LP-002-2025 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Licitación pública Obra Publica,Obra,Seleccionado,576600000.0,576519202.0,2,1,Mes(es),2025-10-22,-80798.0,-0.00014012833853624697,0,30.0
CO1.BDOS.8887223,SAMC. 017-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE BOJACA,Cundinamarca,Bojacá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,57639053.0,57637067.0,1,2,Mes(es),2025-10-21,-1986.0,-3.4455805510892066e-05,0,60.0
CO1.BDOS.8882957,SAMC-003-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),IDUVI,Cundinamarca,Chía,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,389981347.0,386246139.0,1,60,día(s),2025-10-21,-3735208.0,-0.009577914504716041,0,60.0
CO1.BDOS.8858157,SAMC 14 DE 2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE VILLETA,Cundinamarca,Villeta,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,300000000.0,285001779.0,4,45,día(s),2025-10-21,-14998221.0,-0.04999407,0,45.0
CO1.BDOS.8818592,SAMC-014-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDÍA MUNICIPAL COTA,Cundinamarca,Cota,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,574000000.0,570992201.0,3,60,día(s),2025-10-20,-3007799.0,-0.005240067944250871,0,60.0
CO1.BDOS.8868140,SAMC-DC-CTCM-034-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),SENA GRUPO DE APOYO ADMINISTRATIVO INTERCENTROS CAZUCA,Cundinamarca,Soacha,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,347964678.0,347964678.0,1,45,día(s),2025-10-20,0.0,0.0,0,45.0
CO1.BDOS.8879944,SAMC-011-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE SAN FRANCISCO,Cundinamarca,San Francisco,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,300000000.0,299999984.0,2,55,día(s),2025-10-20,-16.0,-5.3333333333333334e-08,0,55.0
CO1.BDOS.8861478,SAMC-034-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE CAJICA,Cundinamarca,Cajicá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,606126992.0,605481000.0,1,2,Mes(es),2025-10-20,-645992.0,-0.001065770058958206,0,60.0
CO1.BDOS.8636855,SA-09-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE CHOCONTÁ,Cundinamarca,Chocontá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,229987099.0,216049542.0,6,2,Mes(es),2025-10-17,-13937557.0,-0.060601473128716665,0,60.0
CO1.BDOS.8858213,SAMC-017-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,111217400.0,111211450.0,1,64,día(s),2025-10-16,-5950.0,-5.349882302589343e-05,0,64.0
CO1.BDOS.8829918,SAMC 123-2025. (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE ANAPOIMA/,Cundinamarca,No Definido,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,115566920.0,115220219.0,1,1,Mes(es),2025-10-16,-346701.0,-0.0030000020767188395,0,30.0
CO1.BDOS.8911126,RE-13-2025,INSTITUCION EDUCATIVA DEPARTAMENTAL FRANCISCO JULIAN OLAYA,Cundinamarca,La Mesa,Contratación régimen especial (con ofertas),Obra,Abierto,25000000.0,22105000.0,1,30,día(s),2025-10-16,-2895000.0,-0.1158,0,30.0
CO1.BDOS.8840836,SAMC-009-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE ALBAN,Cundinamarca,Albán,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,300000000.0,295939451.0,3,60,día(s),2025-10-15,-4060549.0,-0.013535163333333333,0,60.0
CO1.BDOS.8761398,LP-006-2025 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Licitación pública Obra Publica,Obra,Seleccionado,5588320769.0,5253356730.0,14,69,día(s),2025-10-15,-334964039.0,-0.05994001648189927,0,69.0
CO1.BDOS.8815237,SAMC-112-CENACTOLEMAIDA-2025  (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),CENAC TOLEMAIDA,Cundinamarca,Nilo,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,195624647.0,175610953.0,3,3,Mes(es),2025-10-15,-20013694.0,-0.10230660761269003,0,90.0
CO1.BDOS.8923013,MC-036-2025,ALCALDIA DE SESQUILE,Cundinamarca,Sesquilé,Mínima cuantía,Obra,Seleccionado,39822274.0,39822274.0,3,2,Mes(es),2025-10-15,0.0,0.0,0,60.0
CO1.BDOS.8920092,MC. 027-2025,ALCALDIA MUNICIPAL DE BOJACA,Cundinamarca,Bojacá,Mínima cuantía,Obra,Seleccionado,22440196.0,22440196.0,1,2,Mes(es),2025-10-15,0.0,0.0,0,60.0
CO1.BDOS.8921089,CMC-047-2025,ALCALDIA MUNICIPAL DE PUERTO SALGAR,Cundinamarca,Puerto Salgar,Mínima cuantía,Obra,Seleccionado,2900000.0,2900000.0,1,2,Mes(es),2025-10-15,0.0,0.0,0,60.0
CO1.BDOS.8868898,SAMC 020-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE NOCAIMA,Cundinamarca,Nocaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,244909212.0,244835748.0,3,2,Mes(es),2025-10-15,-73464.0,-0.00029996421694419563,0,60.0
CO1.BDOS.8832770,SAMC 019-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE NOCAIMA,Cundinamarca,Nocaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,200000000.0,200000000.0,3,2,Mes(es),2025-10-14,0.0,0.0,0,60.0
CO1.BDOS.8914477,MC-061-2025,MUNICIPIO DE VILLAPINZON,Cundinamarca,Villapinzón,Mínima cuantía,Obra,Seleccionado,39858000.0,39858000.0,1,0,día(s),2025-10-14,0.0,0.0,0,0.0
CO1.BDOS.8821013,SAMC-010-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE SAN FRANCISCO,Cundinamarca,San Francisco,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,200000000.0,199999976.0,1,2,Mes(es),2025-10-14,-24.0,-1.2e-07,0,60.0
CO1.BDOS.8833420,SAMC 006-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDÍA NEMOCON,Cundinamarca,Nemocón,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,99946699.0,2,40,día(s),2025-10-10,-53301.0,-0.00053301,0,40.0
CO1.BDOS.8808648,SAMC-009-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE TIBIRITA,Cundinamarca,Tibirita,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,97149656.0,5,2,Mes(es),2025-10-09,-2850344.0,-0.02850344,0,60.0
CO1.BDOS.8877866,MC-133-CENACTELEMATICA-2025,CENTRAL ADMINISTRATIVA Y CONTABLE TELEMATICA,Cundinamarca,Facatativá,Mínima cuantía,Obra,Seleccionado,142000000.0,84288098.0,8,40,día(s),2025-10-09,-57711902.0,-0.40642184507042256,0,40.0
CO1.BDOS.8892602,MC-044-2025,MUNICIPIO DE MACHETA,Cundinamarca,Macheta,Mínima cuantía,Obra,Seleccionado,39792774.0,35854415.0,1,1,Mes(es),2025-10-08,-3938359.0,-0.09897171280393773,0,30.0
CO1.BDOS.8613114,SAMC-003-2025 (Pré-Calificación de competidores) (Presentación de oferta),ALCALDIA MUNICIPAL DE SUESCA +,Cundinamarca,Suesca,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,221001368.0,221001367.0,2,2,Mes(es),2025-10-07,-1.0,-4.524858868746912e-09,0,60.0
CO1.BDOS.8778466,SAMC-016-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,640000000.0,639999924.0,1,75,día(s),2025-10-07,-76.0,-1.1875e-07,0,75.0
CO1.BDOS.8876058,MC-119-CENACTELEMATICA-2025,CENTRAL ADMINISTRATIVA Y CONTABLE TELEMATICA,Cundinamarca,Facatativá,Mínima cuantía,Obra,Seleccionado,23000000.0,23000000.0,8,0,día(s),2025-10-07,0.0,0.0,0,0.0
CO1.BDOS.8796115,SAMC-CMC-CDA-005-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),SENA REGIONAL CUNDINAMARCA Grupo Administrativo CDA,Cundinamarca,Chía,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,268661130.0,267712437.0,1,2,Mes(es),2025-10-07,-948693.0,-0.0035311881551305913,0,60.0
CO1.BDOS.8880754,CMC-045-2025,ALCALDIA MUNICIPAL DE PUERTO SALGAR,Cundinamarca,Puerto Salgar,Mínima cuantía,Obra,Seleccionado,11800000.0,11800000.0,1,2,Mes(es),2025-10-07,0.0,0.0,0,60.0
CO1.BDOS.8756349,AMS-SAMC-009-2025  (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE SUBACHOQUE,Cundinamarca,Subachoque,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,95209177.0,6,2,Mes(es),2025-10-06,-4790823.0,-0.04790823,0,60.0
CO1.BDOS.8584119,SAMC 007 DE 2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA DE GAMA,Cundinamarca,Gama,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,95800076.0,7,4,Mes(es),2025-10-03,-4199924.0,-0.04199924,0,120.0
CO1.BDOS.8775863,SAMC-033-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE CAJICA,Cundinamarca,Cajicá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,638257047.0,636957054.0,1,2,Mes(es),2025-10-03,-1299993.0,-0.0020367859722197476,0,60.0
CO1.BDOS.8755193,SAMC-032-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,80000000.0,79986274.0,2,2,Mes(es),2025-10-03,-13726.0,-0.000171575,0,60.0
CO1.BDOS.8701204,SAMC 014-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE GUACHETÁ,Cundinamarca,Guachetá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,298931295.0,298351419.0,1,2,Mes(es),2025-10-02,-579876.0,-0.0019398303546639371,0,60.0
CO1.BDOS.8768182,SAMC-008-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE ALBAN,Cundinamarca,Albán,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,294183034.0,293892734.0,3,90,día(s),2025-10-02,-290300.0,-0.0009868006188283448,0,90.0
CO1.BDOS.8773320,SAMC-015-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL TAUSA,Cundinamarca,Tausa,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,260000000.0,259947332.0,3,3,Mes(es),2025-10-02,-52668.0,-0.00020256923076923076,0,90.0
CO1.BDOS.8779255,MA-SAMC-010-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ANOLAIMA,Cundinamarca,Anolaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,320010313.0,318113744.0,1,2,Mes(es),2025-10-02,-1896569.0,-0.005926587122209402,0,60.0
CO1.BDOS.8810082,LP-002-2025 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE VILLAPINZON,Cundinamarca,Villapinzón,Licitación pública Obra Publica,Obra,Seleccionado,532293627.0,532293627.0,8,0,día(s),2025-10-02,0.0,0.0,0,0.0
CO1.BDOS.8849290,MC 030-2025,ALCALDIA MUNICIPIO DE RICAURTE,Cundinamarca,Ricaurte,Mínima cuantía,Obra,Seleccionado,33457138.0,33399893.0,1,2,Mes(es),2025-10-02,-57245.0,-0.001710995124568037,0,60.0
CO1.BDOS.8732902,SAMC-008-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE AGUA DE DIOS,Cundinamarca,Agua De Dios,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,390000000.0,389390752.0,1,3,Mes(es),2025-10-02,-609248.0,-0.001562174358974359,0,90.0
CO1.BDOS.8852056,FACATATIVA- CI-021-25,ALCALDIA MUNICIPAL DE FACATATIVA,Cundinamarca,Facatativá,Contratación Directa (con ofertas),Obra,Seleccionado,4500000000.0,4500000000.0,0,3,Mes(es),2025-10-02,0.0,0.0,0,90.0
CO1.BDOS.8837338,MC-041-2025,ALCALDIA MUNICIPAL DE GACHETA,Cundinamarca,Gachetá,Mínima cuantía,Obra,Seleccionado,39127896.0,38997797.0,1,2,Mes(es),2025-10-02,-130099.0,-0.003324967946142568,0,60.0
CO1.BDOS.8770167,LP-002-2025 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE GACHETA,Cundinamarca,Gachetá,Licitación pública Obra Publica,Obra,Seleccionado,1616645867.0,1616188364.0,13,6,Mes(es),2025-10-01,-457503.0,-0.0002829951873436485,0,180.0
CO1.BDOS.8780329,SAMC-014-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL TAUSA,Cundinamarca,Tausa,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,193580339.0,193580339.0,2,2,Mes(es),2025-10-01,0.0,0.0,0,60.0
CO1.BDOS.8761753,MC-035-2025,MUNICIPIO DE CAPARRAPI*,Cundinamarca,Caparrapí,Mínima cuantía,Obra,Seleccionado,28970222.0,25052751.0,1,2,Mes(es),2025-09-30,-3917471.0,-0.13522405869033383,0,60.0
CO1.BDOS.8741736,SAMC-018-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE GUADUAS,Cundinamarca,Guaduas,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,139309841.0,139260993.0,1,2,Mes(es),2025-09-30,-48848.0,-0.0003506428522878007,0,60.0
CO1.BDOS.8754925,AMS-SAMC-008-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE SUBACHOQUE,Cundinamarca,Subachoque,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,95500092.0,6,2,Mes(es),2025-09-29,-4499908.0,-0.04499908,0,60.0
CO1.BDOS.8749399,SAMC 018-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE NOCAIMA,Cundinamarca,Nocaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,100000000.0,1,2,Mes(es),2025-09-29,0.0,0.0,0,60.0
CO1.BDOS.8755669,SAMC 008-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE RICAURTE,Cundinamarca,Ricaurte,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,149895916.0,149700192.0,1,2,Mes(es),2025-09-29,-195724.0,-0.0013057327058863966,0,60.0
CO1.BDOS.8732189,SAMC-007-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE AGUA DE DIOS,Cundinamarca,Agua De Dios,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,114227296.0,111942668.0,1,3,Mes(es),2025-09-26,-2284628.0,-0.02000071856730286,0,90.0
CO1.BDOS.8777840,SAMC 021-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE GACHANCIPA,Cundinamarca,Gachancipá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,349979542.0,349979479.0,1,75,día(s),2025-09-26,-63.0,-1.800105218721613e-07,0,75.0
CO1.BDOS.8821928,MINIMA CUANTIA 119-2025,MUNICIPIO DE ANAPOIMA/,Cundinamarca,No Definido,Mínima cuantía,Obra,Seleccionado,39799999.0,39668999.0,2,1,Mes(es),2025-09-26,-131000.0,-0.0032914573691320945,0,30.0
CO1.BDOS.8757364,SAMC 139-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),IDERF,Cundinamarca,Fusagasugá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,154922829.0,154750757.0,1,60,día(s),2025-09-26,-172072.0,-0.001110694925407023,0,60.0
CO1.BDOS.8739028,AMS-SAMC-007-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE SUBACHOQUE,Cundinamarca,Subachoque,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,91201895.0,6,2,Mes(es),2025-09-26,-8798105.0,-0.08798105,0,60.0
CO1.BDOS.8725359,MA-LP-002-2025   (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPIO DE ANOLAIMA,Cundinamarca,Anolaima,Licitación pública Obra Publica,Obra,Seleccionado,965832578.0,960099979.0,1,2,Mes(es),2025-09-25,-5732599.0,-0.005935396186232186,0,60.0
CO1.BDOS.8716546,SAMC-013-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL TAUSA,Cundinamarca,Tausa,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,201786609.0,201686237.0,3,3,Mes(es),2025-09-25,-100372.0,-0.0004974165555257436,0,90.0
CO1.BDOS.8739432,MA-SAMC-009-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ANOLAIMA,Cundinamarca,Anolaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,127262612.0,126869612.0,1,45,día(s),2025-09-25,-393000.0,-0.003088102576426767,0,45.0
CO1.BDOS.8640716,LP-005-2025 (Fase de Selección (Presentación de ofertas)),CUNDINAMARCA-ALCALDIA MUNICIPIO MOSQUERA,Cundinamarca,Mosquera,Licitación pública Obra Publica,Obra,Seleccionado,2015000000.0,2015000000.0,1,8,Mes(es),2025-09-25,0.0,0.0,0,240.0
CO1.BDOS.8700918,SAMC - 015 - 2025 ALC GTA  (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE GUACHETÁ,Cundinamarca,Guachetá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,390865551.0,390859784.0,2,2,Mes(es),2025-09-25,-5767.0,-1.4754434063696753e-05,0,60.0
CO1.BDOS.8701706,SAMC 016-2025 ALC-GTA (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE GUACHETÁ,Cundinamarca,Guachetá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,298513504.0,297952393.0,2,30,día(s),2025-09-25,-561111.0,-0.001879683808207216,0,30.0
CO1.BDOS.8807019,MC-059-2025,MUNICIPIO DE VILLAPINZON,Cundinamarca,Villapinzón,Mínima cuantía,Obra,Seleccionado,6449635.0,6449635.0,1,0,día(s),2025-09-24,0.0,0.0,0,0.0
CO1.BDOS.8805295,FACATATIVA-CI-014-25,ALCALDIA MUNICIPAL DE FACATATIVA,Cundinamarca,Facatativá,Contratación Directa (con ofertas),Obra,Seleccionado,9369048956.0,9369048956.0,0,8,Mes(es),2025-09-24,0.0,0.0,0,240.0
CO1.BDOS.8663826,SAMC-102-CENACTOLEMAIDA-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),CENAC TOLEMAIDA,Cundinamarca,Nilo,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,1197771392.0,1149860537.0,2,2,Mes(es),2025-09-23,-47910855.0,-0.03999999943227898,0,60.0
CO1.BDOS.8792644,MC-058-2025,MUNICIPIO DE VILLAPINZON,Cundinamarca,Villapinzón,Mínima cuantía,Obra,Seleccionado,39858000.0,39858000.0,1,0,día(s),2025-09-23,0.0,0.0,0,0.0
CO1.BDOS.8716018,SAMC-015-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,249999420.0,249998418.0,1,60,día(s),2025-09-23,-1002.0,-4.008009298581573e-06,0,60.0
CO1.BDOS.8774024,MC-2025-0012,ALCALDÍA MUNICIPAL DE SOPO,Cundinamarca,Sopó,Mínima cuantía,Obra,Seleccionado,45426711.0,44200121.0,2,2,Mes(es),2025-09-23,-1226590.0,-0.02700151459347343,0,60.0
